AuthorID,AuthorName,Count_cited
TCx3L0EAAAAJ,Evan G Williams,1896
6quAJUEAAAAJ,Josef Teichmann,1894
R_GhK0gAAAAJ,Luc Girardin,1890
N9TqWFMAAAAJ,Dominique Barjolle,1887
Zr1cvdgAAAAJ,Marija Buljan,1884
lSRRffMAAAAJ,Dennis Kochmann,1880
K6osC8cAAAAJ,Luigi Ferraioli,1879
Fv1XpFcAAAAJ,Tobias A. Beyer,1879
Q_O3OYUAAAAJ,Hubert Pausch,1870
3G-Oh2YAAAAJ,Michele Volpi,1864
ljxQ2owAAAAJ,Zamin A. Kanji,1859
0paQPKIAAAAJ,Oliver Renn,1857
6wSDEqgAAAAJ,Olgac Ergeneman,1849
ymtNsboAAAAJ,Boris Danev,1845
g7dTbTUAAAAJ,Laura Nyström,1833
83rtkKIAAAAJ,Ana Paula Oliveira,1832
ov9TIO0AAAAJ,Arya Fallahi,1825
bhnMeLUAAAAJ,Arne Josten,1819
_fc8YkwAAAAJ,Jeffrey M. Wheeler,1805
ehAF3NwAAAAJ,Robert Style,1804
qeG00FQAAAAJ,Matthias Christen,1800
vW4BMYoAAAAJ,Tianyin Sun,1793
nGAQELsAAAAJ,Martin Pilhofer,1775
ZuW0QgkAAAAJ,Michael Graff,1772
vTA2dL0AAAAJ,Brian Trammell,1768
qh3ioYkAAAAJ,Christopher Phillips,1734
yHyDlDQAAAAJ,Joaquim Serra,1726
hoJlgEkAAAAJ,Alexander Mathys,1722
jdOpl60AAAAJ,Alexander Barnes,1717
tJPaDTYAAAAJ,Antonio Pullini,1717
I8QnUVQAAAAJ,Nghia Truong Phuoc,1707
llTrbRQAAAAJ,Maksym Yarema,1704
EvkzlQEAAAAJ,Yuri M. Wright,1700
AldZZi8AAAAJ,Sebastian Rausch,1695
hQgj9HEAAAAJ,Pengxin Liu (刘朋昕),1690
e-BePn4AAAAJ,Remo Burkhard,1684
gAOpQXwAAAAJ,Maurizio Burla,1665
ntcCXuoAAAAJ,Munish Chanana,1659
GFPuuCIAAAAJ,Bastien Girod,1657
CnmYgpEAAAAJ,Gabor Stefanics,1652
s05FmRYAAAAJ,Christina Hartmann,1647
nnFjtHcAAAAJ,Valentin H. Klaus,1645
91C7HfsAAAAJ,ELENA GOMEZ SANZ,1642
bgGUJp4AAAAJ,Falk K. Wittel,1633
xX_unrQAAAAJ,meike vogt,1633
T51W57YAAAAJ,Dengxin Dai,1630
70dcru8AAAAJ,Dario Copetti,1628
S198LJQAAAAJ,Shyam Chikatamarla,1626
0-YDiIIAAAAJ,Daniel Stekhoven,1625
HB8bTVMAAAAJ,Benedikt Baeuerle,1619
eBAX3KQAAAAJ,Laurentiu Danciu,1605
-5uomCYAAAAJ,Oliver Kötting,1600
R5PSxYoAAAAJ,Thomas M. Schutzius,1597
8JzPv9UAAAAJ,Veselin Raychev,1593
Ea8OxqYAAAAJ,Zupeng Chen,1584
f7AfNpoAAAAJ,Beat Vögeli,1584
MjT8ydcAAAAJ,Bruno Studer,1579
30ln5AkAAAAJ,Antonio Pio Rinaldi,1563
tXpzrf4AAAAJ,Dmitry Dirin,1557
9J6ltyUAAAAJ,Christopher Philipson,1550
DdygU84AAAAJ,Sebastian Schmidt,1542
bBWAQM0AAAAJ,Vlad C. Coroama,1541
8aovC3gAAAAJ,Carl Vadenbo,1536
XJLBjlkAAAAJ,Joseph Doetsch,1533
gvKnDAcAAAAJ,Gabriele Rainò,1524
wWCQ6vkAAAAJ,Tanuj Sapra,1518
g6D_bbsAAAAJ,Volker Weitbrecht,1517
ErOxhXcAAAAJ,Saul Velez,1515
77Kk3HcAAAAJ,Kostiantyn Kravchyk,1510
JGkSMdUAAAAJ,Antoine CLERY,1502
0dZNRroAAAAJ,Antonios Garas,1497
PuIMpksAAAAJ,Laura de Baan,1489
whTqTT8AAAAJ,Jorryt Matthee,1489
T48JalQAAAAJ,Daniel S. Maynard,1479
cN7xbJkAAAAJ,Olivier Frey,1479
O0GfSe4AAAAJ,Arnaud Mignan,1477
ewGrWyQAAAAJ,Rico Zenklusen,1465
MHLyZY4AAAAJ,Mohsen Ghaffari,1465
Ita_djMAAAAJ,Qin Xu (许钦),1462
ycU-9KoAAAAJ,Joern Rehder,1452
yj7Qew0AAAAJ,Oscar van Vliet,1448
7lAsHZf7qokC,Ben Hoare,1447
b2qBTKgAAAAJ,Bryan Tyrone Adey,1434
nQKECc8AAAAJ,Rajeswaran Rajendran,1428
_1R4qKIAAAAJ,Elodie F. Briefer,1421
IwTXCf0AAAAJ,Matteo Savoini,1419
Tf3RfOoAAAAJ,Carlo Cauzzi,1419
k_glFNkAAAAJ,Ahmad Rafsanjani,1415
VHzdLc4AAAAJ,Hans-Joachim Böckenhauer,1405
rXy8HZgAAAAJ,Martin Frimmer,1387
TTL2X4YAAAAJ,Florian Piegsa,1386
_AJ8uKoAAAAJ,Sudhir Kumar,1378
42YI3IgAAAAJ,Nicolas Fiétier,1372
szRsvfcAAAAJ,Grégory Paul,1371
6GidxCoAAAAJ,Zachary Anderson,1369
HrD-FVgAAAAJ,Bogdan Mateescu,1368
V41z0Z0AAAAJ,Dmitry Momotenko,1367
zVzw7eIAAAAJ,Umesh Ghoshdastider,1366
g6KEtnYAAAAJ,Simon Rüdisser,1365
1iTjyvgAAAAJ,Carolina Adler (née Roman),1362
jjHAnBUAAAAJ,Stefan Walk,1361
JBDW0M4AAAAJ,Benedikt Helgason,1359
H7o1n4kAAAAJ,Yongjin Lee,1358
Vj1DiCsAAAAJ,Simon Flyvbjerg Nørrelykke,1347
Ue7-bkkAAAAJ,Orcun Goksel,1342
yh6t92AAAAAJ,Zhiwu Huang,1338
fI5VO9UAAAAJ,Manfred Baer,1335
VYmXZ_QAAAAJ,Rafael Libanori,1325
7VVUCW8AAAAJ,Alessandro Sfondrini,1323
hBC9unAufYcC,Andreas Wieser,1317
mLp9H4oAAAAJ,Matthias Dantone,1316
89lT7gkAAAAJ,Roger Käppeli,1313
4h1ARGwAAAAJ,Roman Volodymyr Briskine,1310
nlcfJ-QAAAAJ,Enrico Klotzsch,1308
H1lKYjEAAAAJ,Giovanni Antonio Lodovico Broggini,1305
9WV5PYwAAAAJ,Yuen-Tsu Nicco Yu,1293
zf9C3mgAAAAJ,Thomas Locher,1290
V78L4NgAAAAJ,Valentin Gischig,1287
a35r3kEAAAAJ,Sarah Geisler,1287
haqET7QAAAAJ,Hayko Riemenschneider,1283
YKy26PcAAAAJ,Martin C. Fischer,1282
j29oDxMAAAAJ,Rémy Denzler,1279
UeMwLDkAAAAJ,Ana P. Teixeira,1271
vFHZeS8AAAAJ,Xiaojuan Feng,1265
IEUCElsAAAAJ,Antoine Dussaux,1263
GSdclxQAAAAJ,Rolf Jeltsch,1261
YtMNvdUAAAAJ,Charles-Henri Lambert,1257
KYDSElAAAAAJ,Yi Wang (王毅),1249
lxWMRGoAAAAJ,Hadi Eghlidi,1245
c_PWJQEAAAAJ,Tobias Grosser,1242
KHcjldEAAAAJ,Xiangzhong Chen,1239
L5Z9NpIAAAAJ,Zacharias Kontarakis,1238
ntHlYjcAAAAJ,"Palma-Guerrero, Javier",1238
FgQWq1oAAAAJ,Dr. Jan Rhensius,1232
3xlFqmAAAAAJ,Giovanni Sansavini,1230
q86wu-gAAAAJ,Elena Willinger (Kudrenko),1225
4zkLQFgAAAAJ,Hans Heinimann,1220
NUsCAFwAAAAJ,Anozie Ebigbo,1218
YUy451cAAAAJ,Anastasios Kouvelas,1217
LDL25QUAAAAJ,Jaehong Lee,1216
WyxUUJoAAAAJ,Damaris Bausch-Fluck,1212
3_ttz4EAAAAJ,Hui Zhou,1203
lf0KtNAAAAAJ,Matthew Rahtz,1201
As4MMe0AAAAJ,Rachel CM Warnock,1200
CPuApzoAAAAJ,Shadi Albarqouni,1194
WJlBOwQAAAAJ,Dominik Honegger,1183
ONXFwCoAAAAJ,Marko Koethenbuerger,1183
8De-o1AAAAAJ,antonin marchais,1182
FB6DY5MAAAAJ,Wang Zhentian,1175
YVEEexEAAAAJ,Thomas Valentin,1159
jd3J0ccAAAAJ,Peter Kiefer,1158
upakW-kAAAAJ,Erwin Riegler,1151
NxztSl4AAAAJ,Yusuf Kelestemur,1150
_ixkwRsAAAAJ,Andrzej Rzepiela,1147
y9jYYRkAAAAJ,Jan Nagler,1141
FvuOiBQAAAAJ,Dr. jerome Noir,1139
9MK3BmIAAAAJ,Benjamin Michen,1131
nqVKjj4AAAAJ,Sangwon Kim,1124
nHmW7DUAAAAJ,Helge Aasen,1109
FxBhLs8AAAAJ,Pasquale Scarlino,1109
06sRiUwAAAAJ,Filippo Broggini,1108
L-f3WiwAAAAJ,Joanne Lim,1107
HhUW49wAAAAJ,Pius Krütli,1107
CGqCHGAAAAAJ,Martin Ebner,1105
7CwUyyQAAAAJ,Marian Hertrich,1105
B9HdpdsAAAAJ,Ahmet Faik Demirörs,1104
6UGL3n0AAAAJ,Nico Kröner,1101
lDfmDk4AAAAJ,Xucong Zhang,1101
eMCfxiMAAAAJ,Alicia J. Kaestli,1099
h64A-dMAAAAJ,Daan Kiviet,1096
4r66gpQAAAAJ,Mario Mangold,1094
rclv_jsAAAAJ,Dr. Andrea Manconi,1093
7wnIe6cAAAAJ,Roland Angst,1088
awM8inAAAAAJ,Dr. Micheal C. Wilson,1086
M1omNXgAAAAJ,Nuno D. Pires,1086
mypsF8AAAAAJ,Kemal Celebi,1084
UrlPweEAAAAJ,Hossein Shafagh,1084
-bX8HBIAAAAJ,Toke Meyer Andersen,1084
ABgC6C8AAAAJ,Jeremy Richardson,1083
AUZ8BEwAAAAJ,Sebastian Tillmanns,1079
DmdTKNUAAAAJ,Jörn-Frederik Wotzlaw,1075
RZqzmTIAAAAJ,Theodor Borsche,1067
cAoI7FcAAAAJ,Lupker Maarten,1067
mOoeixMAAAAJ,Irena Pletikosa Cvijikj,1065
UgywI0UAAAAJ,Christopher J. Axline,1064
TtgGRnEAAAAJ,Stefan Feuerriegel,1060
XjwzvhQAAAAJ,Mihai Gabureac,1054
dUlQBqQAAAAJ,Philipp R. Stoessel,1051
CzJ7WFoAAAAJ,Hannes Link,1042
DiWgvdMAAAAJ,Sabine Kling,1037
4Ua1CjUAAAAJ,Volkher Scholz,1037
fg2jxf0AAAAJ,Whitney Behr,1037
bneSL-oAAAAJ,Zhisong He,1030
UfdzxRIAAAAJ,Mischa Müller,1027
e6x2AAoAAAAJ,Alessandro Lauria,1027
AvNW908AAAAJ,Valerio Zerbi,1026
2fWh2iEAAAAJ,Tao Sun,1024
ZRwCoOcAAAAJ,Rasmus Rothe,1015
8ViBluIAAAAJ,Chris J Kettle,1011
PuYGU-YAAAAJ,Alberto Pascual-García,1011
7cfhkc4AAAAJ,Sven Kuehn,1010
YifUWtUAAAAJ,alessandro sorrenti,1008
Kgr4SsQAAAAJ,Tajcmanova,1006
e0UMI-UAAAAJ,Simone Gasparinetti,1005
SOf5i-AAAAAJ,Meinrad Sidler,1003
DH2aJbcAAAAJ,Robert Huber,1002
fDaCRIIAAAAJ,Sean Summers,1001
bBEuT3cAAAAJ,Alaa Othman,1001
_ydVPlwAAAAJ,Eva Potthoff,997
rVRs2F0AAAAJ,Marcin Eichner,988
sXEThvMAAAAJ,Ethan Brown,986
CSrb_LoAAAAJ,Michalis F. Vassiliou,976
vRn_1loAAAAJ,Lion Krischer,975
p5vyOdAAAAAJ,Yue-Yu Zhang （张越宇）,974
7mkDDKsAAAAJ,Jan Rajczak,962
IeX3p4wAAAAJ,Torbjørn Netland,960
Sy1C7GAAAAAJ,Ben Ellis,956
XRdynJ0AAAAJ,Felix Franke,952
K-RPyesAAAAJ,Etienne Cabane,952
4mi4dJ8AAAAJ,Stefano Marelli,950
xOTulWIAAAAJ,Navrag Singh,950
OlwdTvMAAAAJ,Paolo Tiso,946
CMmMkkwAAAAJ,Florian Haslinger,944
N83atPgAAAAJ,Manuela Hospenthal,944
xJXoa1wAAAAJ,Raphael Zimmermann,940
zljY6rYAAAAJ,Kuno Kurzhals,940
qz8HBUYAAAAJ,Christian Marxt,940
8QkLrH8AAAAJ,Martin Nordio,937
guwh9uMAAAAJ,Anne Dray,936
fLO65B4AAAAJ,Lídia del Rio,934
OM6s3ocAAAAJ,Gerald Kress,931
7HnQjTsAAAAJ,Dr. Fabian  M. Koehler ,930
isowCgYAAAAJ,Marcel Frehner,929
E6GtTc0AAAAJ,Thomas Wuest,928
Sn0G_UgAAAAJ,Timo Schneider,927
wzKwFdIAAAAJ,Goutam Bhat,927
xeTIrgoAAAAJ,Hao AO Wang,924
psOoGC6EF-sC,Norbert Hungerbühler,922
B5fcDhEAAAAJ,David Gugerli,912
UkWEcuMAAAAJ,Guillaume-Gentil Orane,905
pfQx6skAAAAJ,Sebastian Doetterl,901
OS9t6g4AAAAJ,Mahesh Miikael Karnani,901
69pdMUwAAAAJ,Andreas Frei,898
CCPhOFYAAAAJ,Toni Kraft,898
SHfTmtcAAAAJ,Thibault Chervy,897
_bTlVaMAAAAJ,Alessandro Sisto,895
pq3A8A0AAAAJ,Paula M Abdala,895
rbExrq0AAAAJ,Dr. rer. nat. Ann-Katrin U. Michel,894
m-92wOQAAAAJ,David Sturzenegger,891
-0KSJc4AAAAJ,Mattia Zampieri,890
s4EnJisAAAAJ,Manuel Schröter,888
IojYbAQAAAAJ,Jack Kuipers,887
1KH11DwAAAAJ,Fabian Walter,885
15o2H4cAAAAJ,Lukas Cavigelli,884
aq6T1yMAAAAJ,Hasan Hassan,884
3mqxpwwAAAAJ,Lukas Hörtnagl,884
0otRQWoAAAAJ,Tom Avermaete,883
no_Jf3wAAAAJ,Peter Blattmann,880
W0amaYoAAAAJ,Tanmay Sinha,878
F5oUrWAAAAAJ,Karl Wüst,876
ODn41L4AAAAJ,Nima Razavi,871
4-dQ5wEAAAAJ,Raphael Zahn,869
ssIO1U4AAAAJ,Alexandros Emboras,869
7eIhSNMAAAAJ,Walter Kaufmann,864
kwrJpKwAAAAJ,Roman Süsstrunk,861
O9tOpWsAAAAJ,Julius Rabl,860
kx4UqZAAAAAJ,David Gugerli,860
_J2neeEAAAAJ,Christian T Stoeck,859
6gdnNmoAAAAJ,Marina Gonzalez Vaya,857
QNpV1ZUAAAAJ,Oscar Laurent,850
M9h9hOkAAAAJ,Begoña Puértolas,849
sL-ExQUAAAAJ,Tobias Martin,848
pin5iJ4AAAAJ,Guanghui Tang,846
idZNjDwAAAAJ,Ruth Lorenz,842
1hN29KgAAAAJ,Dorothea Pinotsi,840
WVNEo1QAAAAJ,Julia Kowal,838
MTAoWEYAAAAJ,Bauke Tilma,837
Ef8jOboAAAAJ,Mathias Rothermel,834
mRfGmukAAAAJ,Luca De Michielis,833
yjqEXeEAAAAJ,Michael Reutlinger,831
fSTyolMAAAAJ,Sebastian Wolf,831
g5IFsYwAAAAJ,Othmar Frey,829
z3h9TlQAAAAJ,"Dirk Loeffler, Ph.D.",826
m4f1DfEAAAAJ,Simon Heinzle,825
SMj95C4AAAAJ,Markus Rüggeberg,822
xcNB3i0AAAAJ,Joshua L. Payne,818
fU0z8eEAAAAJ,Patrick O. Waeber,814
eXJe5GcAAAAJ,John Garcia Ulloa,813
XZHsXF8AAAAJ,Aleš Hrabec,810
SmqJp8EAAAAJ,Pascal Gohl,808
ZLxBMHcAAAAJ,Ralf Sasse,808
NwnVcngAAAAJ,Taekwang Jang,804
zVq4d7MAAAAJ,Markus S. Schröder,801
tijhu5QAAAAJ,Sébastien Wielgoss,801
mOkFsnIAAAAJ,Stefan Frässle,801
nc8IitoAAAAJ,Ueli Koch,801
-A-cUUwAAAAJ,Marcelo Boareto,800
7g0BnS0AAAAJ,Paolo Sossi,797
NhnMlIgAAAAJ,Simone Fior,794
SnDmwhYAAAAJ,Tobias Luthe,792
BhLvSlkAAAAJ,Brian R. Burg,791
W1DdxEEAAAAJ,Emily F. Solly,789
wygZfSAAAAAJ,Robin Tecon,785
8jUSNmsAAAAJ,Alisa Rupenyan,781
Gd-nWXwAAAAJ,Kasper Renggli,780
RACbH94AAAAJ,Eita Sasaki,780
AV0o9_MAAAAJ,Cansin Yaman Evrenosoglu,777
NTW7_cUAAAAJ,Nikolay Stoimenov,773
ki0AOEEAAAAJ,Georgios Mavromatidis,773
mg0WlTkAAAAJ,Alberto Baiardi,773
X8wzlyEAAAAJ,Volker Gatterdam,773
Nyy6QbAAAAAJ,Marc Roeschlin,766
DPFJdEIAAAAJ,Michael Hoffmann,763
mZodcgwAAAAJ,Yuanhao Gong,762
8DsuiiQAAAAJ,Emmanouil Flaounas,758
lUr3YZcAAAAJ,Dennis Komm,754
MbqTeg0AAAAJ,Shivaprakash Ramakrishna,749
kIQ7XM0AAAAJ,Ugo Pradere,744
085069EAAAAJ,"Shen, Yang",742
oCvRPi0AAAAJ,Paul Jansen,737
DGSN1lgAAAAJ,David Bresch,735
ICUvFdMAAAAJ,Patrick Alberto Ruehs,734
4C59xWsAAAAJ,Sergi Caelles,734
ZG_IDdYAAAAJ,Roman Lim,732
cf8wdXEAAAAJ,André Ludwig,731
IKmt5CkAAAAJ,Chirag Deb,729
thaKgo4AAAAJ,Frederike Hermi Petzschner,727
tATjcA0AAAAJ,Markus Arnoldini,725
dw2k77YAAAAJ,Olesya Yarema,725
nININrQAAAAJ,Xiao-Hua Qin,723
cwqf9dwAAAAJ,Elsa Abreu,722
nGIdZH8AAAAJ,Benoît P. Guillod,722
26zLt2wAAAAJ,"Daniela Latorre, PhD",720
e7pgoQgAAAAJ,Ronghe Lin,717
BTx6pjIAAAAJ,Wellington Galleas,716
LepK7fQAAAAJ,Wouter R. Berghuijs,716
piR6QkIAAAAJ,David Rodriguez-San-Miguel,716
uFrTihEAAAAJ,Dr. Rashel V. Grindberg,715
67gJkDYAAAAJ,Ruth Henneberger,715
q1bbqYEAAAAJ,Alexander J. Summers,713
7izT0VcAAAAJ,Hanna Joos,713
pP_KROAAAAAJ,Irene Wuethrich,712
JGVZ_QgAAAAJ,Andrea Colombi,711
s4lMJhUAAAAJ,Patrick Galliker,710
BxTPh1kAAAAJ,Dan Richards,710
TmvaXHYAAAAJ,Philipp Bieri,709
PshX8AoAAAAJ,Joseph Warrington,706
b7ElGSkAAAAJ,Andreas Meyer,705
qW5qVqYAAAAJ,Antia Rodriguez-Villalon,704
S6UMiSAAAAAJ,Rene Reimann,703
yF1r__sAAAAJ,Laura Montani,700
aeJGZxIAAAAJ,Helen Oleynikova,700
JU8I_78AAAAJ,Andrea M.Burden,698
1yXxMt8AAAAJ,Alessia Guggisberg,693
EVrmopMAAAAJ,Gajamohan Mohanarajah,687
RDj5EtoAAAAJ,Philipp Kurpiers,687
C7D5pG4AAAAJ,YEONGMI KIM,686
CbflQAsAAAAJ,Dominik Guettler,685
Jb66d8kAAAAJ,Dr. Marco Morosini,684
YDjv1qoAAAAJ,Stefan Hering,682
FSNyhIMAAAAJ,Rubert M,682
SU8PCeEAAAAJ,Roger Wiget,681
uXohof8AAAAJ,VSK Murthy Balijepalli,679
hBiOOMkAAAAJ,benjamin gaub,679
0R6gtYwAAAAJ,Ruijun Wang,679
XbqkpYkAAAAJ,Martina Steiner,677
OWEw90gAAAAJ,Krzysztof Krawczyk,677
vJBqvIYAAAAJ,Cagri Balkesen,676
5XZToVUAAAAJ,Matthew Clarkson,676
8SjYkiAAAAAJ,Cen Nan,675
9MSArZUAAAAJ,Christian F. Baumgartner,674
cdu0ABgAAAAJ,Iselin Medhaug,674
qHbvgp0AAAAJ,Tobias Gass,673
xLDrjZQAAAAJ,Tobias Keplinger,671
hNyKdFsAAAAJ,Stavroula Skylaki,668
Ix9FH8UAAAAJ,Marcus Hoop,667
xZWw448AAAAJ,Sonja Kroschwald,665
YC6HgVEAAAAJ,Richard Bartlome,663
6MCQDg0AAAAJ,Xiao-Long Ren,662
sDgRPegAAAAJ,Damian Roqueiro,659
Ws36SboAAAAJ,Jianhua Zhang,659
IVYCdEIAAAAJ,Ralph Silva,658
k732DokAAAAJ,Uwe Schmitt,658
al2OCC4AAAAJ,Tobias Diehl,657
4buesy8AAAAJ,Anne Obermann,656
YbMZn6EAAAAJ,Thomas Schneider,656
uCHxLHwAAAAJ,Patricia Wolf,654
6LHpJX0AAAAJ,stephen aris,654
UIgh3k0AAAAJ,Rahul Kaushik,653
bx8nFvkAAAAJ,Lukas Schmocker,653
W_3R48MAAAAJ,Nadine Borduas-Dedekind,651
z1dH7wwAAAAJ,Renate List,650
IDYgOKsAAAAJ,Thomas Hefti,648
QIwe310AAAAJ,Simon C. Stähler,646
h0h_Yc4AAAAJ,Maria Giuditta Fellin,643
DKZBAXkAAAAJ,Slavica Dimitrieva,642
RpKWhB8AAAAJ,William T Ball,642
HxdZVbIAAAAJ,Aurelio Rossinelli,642
b_GRFY0AAAAJ,James W Sims,640
SAJM3PkAAAAJ,Lefteris Sidirourgos,638
N_tCEl8AAAAJ,Felix Berkenkamp,636
KtuY6yQAAAAJ,Claudio Martani,635
3SYHoFkAAAAJ,Iván Hernández-Almeida,634
saFdyXcAAAAJ,Thomas GW Edwardson,634
01Sa3d0AAAAJ,Marino Menozzi,633
6lZsZmcAAAAJ,Caroline Lustenberger,633
3_XfmrMAAAAJ,Elizabeta Cavar,631
CZveC0kAAAAJ,Francesco Carrara,629
YrrdHDMAAAAJ,Janis Hagelberg,627
YIGNP9IAAAAJ,Philip Zupancic,626
KE--B3sAAAAJ,Tomasz Smolenski,625
RVRXn6wAAAAJ,Madeleine Grossman,624
cwB7NzAAAAAJ,Chiara Gattinoni,623
6exHn8kAAAAJ,Athanasios Milionis,622
vg0moI0AAAAJ,Pinjia He,620
QRdjLEEAAAAJ,Tom Van Mele,620
4zwRUAYAAAAJ,Lars Schor,618
788GnysAAAAJ,Pierre-Luc Germain,618
HQKhixsAAAAJ,Bharath Seshadri,618
ntyNaRQAAAAJ,Sergio Arturo Ordóñez Medina,615
1TFcIvcAAAAJ,Aldo Zgraggen,614
-u-IlDUAAAAJ,Claudio Marforio,613
5zbSvAcAAAAJ,Przemyslaw Nogly,613
DL_IA34AAAAJ,Nicolas Houlie,612
REQG4uAAAAAJ,Patrick Pietsch,611
H-vUFDoAAAAJ,Clemens Glombitza,609
rEhYT68AAAAJ,Dani Lucas-Barbosa,609
cUsVtgIAAAAJ,Andreas Diebold,609
hriH3psAAAAJ,Olivier Saurer,604
AgqsuD0AAAAJ,Johannes S. Möller,603
AEKNoFoAAAAJ,Cedric Schmelzbach,602
pLYcgLgAAAAJ,Nuri Yazdani,602
ZgZ5YRkAAAAJ,Jens Moeller,599
-KxFWygAAAAJ,Cindy De Jonge,599
YMlNbm8AAAAJ,Simon Hart,597
KogsCfUAAAAJ,Marie-Estelle Losfeld,597
ymL-3sEAAAAJ,Jörg Rychen,596
GCgOve8AAAAJ,Deni Mance,596
NjnUspkAAAAJ,"Bellanger, H",596
cLZSwlwAAAAJ,Markus Uhr,595
BhZYqVsAAAAJ,Christopher Portmann,595
N399EKYAAAAJ,Vladimir Filimonov,593
GydL0T8AAAAJ,Petar Tsankov,592
JMwO_hkAAAAJ,Ingo Müller,589
0K8dHT4AAAAJ,Daniel W. Meyer,588
D0MpIxEAAAAJ,Tom Sebastian Seifert,588
Ra6enmEAAAAJ,Christoph Jans,588
qsYOJqcAAAAJ,Benoit Pugin,588
19kEGlypMfwC,Turlough Neary,587
bj_xzxkAAAAJ,Fajer Mushtaq,587
ZGMmA3UAAAAJ,Sebastian Sewerin,585
kc9Bd3cAAAAJ,Michael Ruckle,584
qw2NmGsAAAAJ,Francesca Grisoni,584
SDSkJD8AAAAJ,Sacha Trifunovic,583
SXsfhf4AAAAJ,Emiliano Casati,583
hjcsjeEAAAAJ,Dr. Dominik Bischoff,583
Submc9gAAAAJ,Michael Götze,582
8hjmH6QAAAAJ,Pavlin Mavrodiev,582
xcBtpYgAAAAJ,Shuyu Liang,582
_3OwjIAAAAAJ,Timothy Wangler,580
jBCaQzkAAAAJ,Mauro Werder,578
pEkhYPgAAAAJ,Samay Pande,577
97FuF38AAAAJ,Sinziana Mazilu,576
7Eu8Q3EAAAAJ,Laura Corman,575
QW0qE1MAAAAJ,Rene Pfitzner,574
nSf_96oAAAAJ,Morteza Nejati,574
ouAEfRoAAAAJ,Henning Galinski,573
8dfn_ccAAAAJ,Christian Peters,572
3OkVhj0AAAAJ,Johannes Pfeifer,568
dTtgZhgAAAAJ,Armin Töpfer,564
MO5aLh4AAAAJ,Michael Hardegger,564
NJPabTIAAAAJ,gabriel lantz,564
a7TskawAAAAJ,Maarten J. van Strien,564
l-WTKFkAAAAJ,Soumyadipta Maiti,563
iP1EOqsAAAAJ,Marc Serra-Garcia,562
l3ZOsHkAAAAJ,Maciej Besta,560
9aBcjuwAAAAJ,Matthieu Galvez,558
EBCH02YAAAAJ,Takuya F. Segawa,557
QeWiNgQAAAAJ,Nebojsa Mojsilovic,557
aN2cbxkAAAAJ,Francesco Grigoli,555
WHVldQYAAAAJ,Olga Nazarenko,555
A70PCXoAAAAJ,Francesco Conti,554
ehPrsAcAAAAJ,Ann-Kristin Zobel,552
cjjfljIAAAAJ,Todd A Duncombe,549
X9X_t7AAAAAJ,Xin Bian 边鑫,549
3hREG-sAAAAJ,Ilaria Guccini,549
Q-djIUcAAAAJ,Tal Ben-Nun,548
o9DfSuIAAAAJ,Matthias Rippmann,548
fxzOPf8AAAAJ,Brent Doran,548
n3hQPMcAAAAJ,Nicolas Perony,547
_M4McOYAAAAJ,Gregor W. Schmidt,546
Uam1ZB8AAAAJ,Jemin Hwangbo,544
r8vnTeoAAAAJ,Vincent Tassion,540
2Y3XG08AAAAJ,Guillaume Goubert,539
2rVRwn8AAAAJ,Victor Schinazi,539
ZGWfEWoAAAAJ,Hanumantha Rao Vutukuri,538
I83yT_0AAAAJ,Michael Kuhn,536
2jNbAmsAAAAJ,Simon Perathoner,536
gTAhNiQAAAAJ,Felix Rechberger,536
HSEpj_MAAAAJ,Pengcheng Huang,535
zsTxwdIAAAAJ,Benedikt Battke,531
2g7b6iUAAAAJ,Mohammad Peydayesh,531
IJ81ZjoAAAAJ,Karan K. Mehta,527
KxhusrQAAAAJ,Sebastian Sippel,526
UKHh5uAAAAAJ,Collin Ewald,525
wXTvGVAAAAAJ,David Byrne,523
pijV2vAAAAAJ,João Pires,522
09dzD1cAAAAJ,Christof Knoeri,518
1npU3f8AAAAJ,Christian Feller,518
XEeSHacAAAAJ,Patrick M. Bösch,517
oocmzDgAAAAJ,Benjamin RK Roller,514
vaHQ8NEAAAAJ,Catherine Jutzeler,514
GbifTXIAAAAJ,Tatsuhiko Watanabe,514
BzVyrEcAAAAJ,Semih Afyon,513
9ddWPtcAAAAJ,Andreas T. Güntner,513
0mJ9-PcAAAAJ,Christoph Sprenger,511
b2iJkfYAAAAJ,Suzanne Welten,510
4sulvNMAAAAJ,Jijo Vallooran,510
AwjmRR8AAAAJ,Michele Mazzucco,508
5cpeK3MAAAAJ,Javier Montoya,507
VNzh0egAAAAJ,Daniella LAUREIRO MARTINEZ,504
1LnuWz4AAAAJ,Mathieu Levesque,503
tTIWpzEAAAAJ,Eleonora Secchi,503
M7rrPJ8AAAAJ,Alexander Ochirov,502
N53tG9cAAAAJ,Henrik Becker,502
iLo7x2oAAAAJ,Nicholas RJ Lawrance,501
zjjwFfQAAAAJ,Michael E. Walsh,501
ejTuibkAAAAJ,Emanuel A. Devers,501
TCtZTj4AAAAJ,Ahmad Jomaa,500
eWUC9EMAAAAJ,Adam M. Szalkowski,500
-fKWGREAAAAJ,S. Mohammad H. Hashemi,499
jxEPvewAAAAJ,Qinghua Lei,497
ASTZn_AAAAAJ,Viviane Lutz-Bueno,495
6oAtlQgAAAAJ,Patrick Wolf,495
HcL76tsAAAAJ,Timon Gehr,494
